product_name,brand,Category,city,order_date,month,retail_price,discounted_price,discount_pct,discount_band,price_band,units_sold,revenue,product_rating_clean,Rating_Status,,,,,
Pedrini Steel Waiters Corkscrew,Pedrini,Kitchen & Dining,Hyderabad,22-08-2023,2023-08,300,300,0,0-10%,Budget (<500),269,0,0,Not Rated,,,,,
I-Pop Plastic Car Bumper Guard,I-Pop,Automotive,Hyderabad,01-12-2023,2023-12,1050,578,45,30-50%,Mid (500-1500),35,1575,0,Not Rated,,,,,
Cappuccino Pouch Potli,Unknown,"Bags, Wallets & Belts",Pune,10-12-2023,2023-12,699,599,14.3,10-30%,Mid (500-1500),386,5520,0,Not Rated,,,,,
Zovi Regular Fit Men's Trousers,Unknown,Clothing,Pune,15-11-2023,2023-11,799,519,35,30-50%,Mid (500-1500),372,13020,3.2,Rated,,,,,
Mavango Slim Fit Men's Trousers,Unknown,Clothing,Pune,02-05-2023,2023-05,1980,699,64.7,50%+,Premium (1500-5000),403,26074,0,Not Rated,,,,,
Frankline Plus Regular Fit Men's Trousers,Unknown,Clothing,Chennai,03-09-2023,2023-09,1599,499,68.8,50%+,Premium (1500-5000),122,8394,0,Not Rated,,,,,
Inego Slim Fit Men's Trousers,Unknown,Clothing,Pune,19-10-2023,2023-10,1699,1199,29.4,10-30%,Premium (1500-5000),156,4586,0,Not Rated,,,,,
Yepme Regular Fit Men's Trousers,Unknown,Clothing,Mumbai,19-07-2023,2023-07,1899,899,52.7,50%+,Premium (1500-5000),243,12806,0,Not Rated,,,,,
Klaska SP-004 Pouch,Unknown,"Bags, Wallets & Belts",Mumbai,14-07-2023,2023-07,1090,499,54.2,50%+,Mid (500-1500),54,2927,0,Not Rated,,,,,
Esplindia Pouch Potli,Unknown,"Bags, Wallets & Belts",Bengaluru,03-07-2023,2023-07,400,325,18.8,10-30%,Budget (<500),292,5490,0,Not Rated,,,,,
Artnconcept Abstract Cushions Cover,Artnconcept,Home Furnishing,Hyderabad,28-07-2023,2023-07,2499,649,74,50%+,Premium (1500-5000),425,31450,0,Not Rated,,,,,
D'Panache Pouch Potli,Unknown,"Bags, Wallets & Belts",Chennai,22-07-2023,2023-07,1099,499,54.6,50%+,Mid (500-1500),265,14469,0,Not Rated,,,,,
Garam Masala Historical Window Pouch,Unknown,"Bags, Wallets & Belts",Mumbai,18-09-2023,2023-09,800,735,8.1,0-10%,Mid (500-1500),84,680,0,Not Rated,,,,,
Amore Square Wood Coaster Set,Amore,Home Furnishing,Chennai,20-11-2023,2023-11,699,199,71.5,50%+,Mid (500-1500),391,27957,0,Not Rated,,,,,
Stylocus Pouch Potli,Unknown,"Bags, Wallets & Belts",Bengaluru,28-08-2023,2023-08,1250,1000,20,10-30%,Mid (500-1500),194,3880,0,Not Rated,,,,,
Shy Store Women's Leggings,Unknown,Clothing,Bengaluru,09-12-2023,2023-12,1598,555,65.3,50%+,Premium (1500-5000),483,31540,0,Not Rated,,,,,
Shagun Trends Pouch Potli,Unknown,"Bags, Wallets & Belts",Chennai,18-11-2023,2023-11,3890,2190,43.7,30-50%,Premium (1500-5000),19,830,0,Not Rated,,,,,
Amore Square Wood Coaster Set,Amore,Home Furnishing,Bengaluru,07-06-2023,2023-06,699,199,71.5,50%+,Mid (500-1500),28,2002,0,Not Rated,,,,,
Amrita Singh Tote,Unknown,"Bags, Wallets & Belts",Chennai,11-09-2023,2023-09,1930,1448,25,10-30%,Premium (1500-5000),402,10050,0,Not Rated,,,,,
Zadine Women's Leggings,Unknown,Clothing,Hyderabad,08-08-2023,2023-08,755,449,40.5,30-50%,Mid (500-1500),255,10328,0,Not Rated,,,,,
Amrita Singh Tote,Unknown,"Bags, Wallets & Belts",Delhi,08-11-2023,2023-11,1900,1099,42.2,30-50%,Premium (1500-5000),500,21100,0,Not Rated,,,,,
Shop Rajasthan Cotton Floral Single Bedsheet,Shop Rajasthan,Home Furnishing,Delhi,28-04-2023,2023-04,799,199,75.1,50%+,Mid (500-1500),470,35297,0,Not Rated,,,,,
Baggit Pouch Potli,Unknown,"Bags, Wallets & Belts",Hyderabad,09-06-2023,2023-06,1025,1025,0,0-10%,Mid (500-1500),104,0,0,Not Rated,,,,,
Fck3 Women's Leggings,Unknown,Clothing,Chennai,08-09-2023,2023-09,499,399,20,10-30%,Budget (<500),417,8340,0,Not Rated,,,,,
Snehkriti Traditional and Ethnic Potli,Unknown,"Bags, Wallets & Belts",Delhi,03-07-2023,2023-07,150,95,36.7,30-50%,Budget (<500),454,16662,4,Rated,,,,,
AS42 Women's Leggings,Unknown,Clothing,Bengaluru,15-04-2023,2023-04,499,259,48.1,30-50%,Budget (<500),283,13612,0,Not Rated,,,,,
Fine Craft India Pouch Potli,Unknown,"Bags, Wallets & Belts",Bengaluru,12-07-2023,2023-07,260,210,19.2,10-30%,Budget (<500),93,1786,0,Not Rated,,,,,
Heels & Handles Pouch Potli,Unknown,"Bags, Wallets & Belts",Mumbai,27-06-2023,2023-06,560,130,76.8,50%+,Mid (500-1500),268,20582,0,Not Rated,,,,,
Fine Craft India Pouch Potli,Unknown,"Bags, Wallets & Belts",Chennai,08-04-2023,2023-04,440,349,20.7,10-30%,Budget (<500),60,1242,0,Not Rated,,,,,
DECOREX 18W LED Surface Light (Light Colour : Cool White) Night Lamp,DECOREX,Home Decor & Festive Needs,Pune,05-10-2023,2023-10,950,700,26.3,10-30%,Mid (500-1500),60,1578,0,Not Rated,,,,,
"Be 13 Self Design Girl's Lehenga, Choli and Dupatta Set",Be 13,Clothing,Pune,27-04-2023,2023-04,1890,907,52,50%+,Premium (1500-5000),488,25376,0,Not Rated,,,,,
Shoprillo Women's Solid Formal Shirt,Shoprillo,Clothing,Hyderabad,05-09-2023,2023-09,2399,805,66.4,50%+,Premium (1500-5000),141,9362,0,Not Rated,,,,,
DECOREX 18W LED Surface Light (Light Colour : Cool White) Night Lamp,DECOREX,Home Decor & Festive Needs,Hyderabad,05-11-2023,2023-11,950,700,26.3,10-30%,Mid (500-1500),140,3682,0,Not Rated,,,,,
DECOREX 12W LED Panel Light (Light Colour : Cool White) Night Lamp,DECOREX,Home Decor & Festive Needs,Delhi,06-06-2023,2023-06,700,500,28.6,10-30%,Mid (500-1500),132,3775,0,Not Rated,,,,,
Ted Smith Full Rim Wayfarer Frame,Ted Smith,Eyewear,Delhi,10-10-2023,2023-10,2490,1495,40,30-50%,Premium (1500-5000),308,12320,0,Not Rated,,,,,
"Be 13 Self Design Girl's Lehenga, Choli and Dupatta Set",Be 13,Clothing,Chennai,18-11-2023,2023-11,1485,712,52.1,50%+,Mid (500-1500),472,24591,0,Not Rated,,,,,
Ted Smith Full Rim Wayfarer Frame,Ted Smith,Eyewear,Delhi,22-06-2023,2023-06,2490,1495,40,30-50%,Premium (1500-5000),419,16760,0,Not Rated,,,,,
DECOREX 18W LED Down Light (Light Colour : Neutral White) Night Lamp,DECOREX,Home Decor & Festive Needs,Chennai,11-11-2023,2023-11,950,650,31.6,30-50%,Mid (500-1500),216,6826,0,Not Rated,,,,,
DECOREX 18W LED Surface Light (Warm White : Warm White) Night Lamp,DECOREX,Home Decor & Festive Needs,Mumbai,25-05-2023,2023-05,950,700,26.3,10-30%,Mid (500-1500),273,7180,0,Not Rated,,,,,
Thoughtroad Small PAPER Sticker,Thoughtroad,Home Decor & Festive Needs,Hyderabad,22-11-2023,2023-11,500,325,35,30-50%,Mid (500-1500),53,1855,0,Not Rated,,,,,
DECOREX 6W LED Down Light (Light Colour : Neutral White) Night Lamp,DECOREX,Home Decor & Festive Needs,Hyderabad,23-08-2023,2023-08,650,450,30.8,30-50%,Mid (500-1500),309,9517,0,Not Rated,,,,,
Ted Smith Full Rim Wayfarer Frame,Ted Smith,Eyewear,Chennai,03-06-2023,2023-06,1890,1130,40.2,30-50%,Premium (1500-5000),203,8161,0,Not Rated,,,,,
Body Care Plain Men's Pyjama,Body Care,Clothing,Pune,27-08-2023,2023-08,499,499,0,0-10%,Budget (<500),333,0,0,Not Rated,,,,,
Shoprillo Women's Solid Formal Shirt,Shoprillo,Clothing,Pune,08-04-2023,2023-04,2399,805,66.4,50%+,Premium (1500-5000),336,22310,0,Not Rated,,,,,
Ted Smith Full Rim Wayfarer Frame,Ted Smith,Eyewear,Pune,26-09-2023,2023-09,2490,1495,40,30-50%,Premium (1500-5000),75,3000,0,Not Rated,,,,,
Home Delight Colour Changing Automatic Sensor Mushroom Night Lamp,Home Delight,Home Decor & Festive Needs,Mumbai,17-12-2023,2023-12,500,275,45,30-50%,Mid (500-1500),134,6030,0,Not Rated,,,,,
DECOREX 18W LED Panel Light (Light Colour : Neutral White) Night Lamp,DECOREX,Home Decor & Festive Needs,Mumbai,08-10-2023,2023-10,800,600,25,10-30%,Mid (500-1500),301,7525,0,Not Rated,,,,,
Cenizas Western Mocassins,Cenizas,Footwear,Hyderabad,20-06-2023,2023-06,599,440,26.5,10-30%,Mid (500-1500),107,2836,1.3,Rated,,,,,
Shoprillo Women's Solid Formal Shirt,Shoprillo,Clothing,Pune,06-09-2023,2023-09,2399,805,66.4,50%+,Premium (1500-5000),292,19389,0,Not Rated,,,,,
DECOREX 6W LED Panel Light (Light Colour : Neutral White) Night Lamp,DECOREX,Home Decor & Festive Needs,Pune,09-12-2023,2023-12,600,400,33.3,30-50%,Mid (500-1500),183,6094,0,Not Rated,,,,,
"Great Art Printed Girl's Lehenga, Choli and Dupatta Set",Great Art,Clothing,Hyderabad,05-08-2023,2023-08,1499,893,40.4,30-50%,Mid (500-1500),58,2343,0,Not Rated,,,,,
Thoughtroad Small PAPER Sticker,Thoughtroad,Home Decor & Festive Needs,Bengaluru,23-07-2023,2023-07,500,325,35,30-50%,Mid (500-1500),366,12810,0,Not Rated,,,,,
"Great Art Printed Girl's Lehenga, Choli and Dupatta Set",Great Art,Clothing,Mumbai,01-04-2023,2023-04,1199,676,43.6,30-50%,Mid (500-1500),19,828,0,Not Rated,,,,,
Body Care Plain Men's Top,Body Care,Clothing,Delhi,18-04-2023,2023-04,899,899,0,0-10%,Mid (500-1500),240,0,0,Not Rated,,,,,
Lavish Blink Full Rim Rectangle Frame,Lavish Blink,Eyewear,Mumbai,27-06-2023,2023-06,1999,329,83.5,50%+,Premium (1500-5000),302,25217,0,Not Rated,,,,,
DECOREX 12W LED Down Light (Light Colour : Neutral White) Night Lamp,DECOREX,Home Decor & Festive Needs,Bengaluru,26-05-2023,2023-05,750,550,26.7,10-30%,Mid (500-1500),32,854,0,Not Rated,,,,,
Ted Smith Full Rim Wayfarer Frame,Ted Smith,Eyewear,Mumbai,12-07-2023,2023-07,1890,1130,40.2,30-50%,Premium (1500-5000),369,14834,0,Not Rated,,,,,
Thoughtroad Small PAPER Sticker,Thoughtroad,Home Decor & Festive Needs,Hyderabad,05-10-2023,2023-10,500,325,35,30-50%,Mid (500-1500),444,15540,0,Not Rated,,,,,
DECOREX 12W LED Down Light (Warm White : Warm White) Night Lamp,DECOREX,Home Decor & Festive Needs,Mumbai,12-09-2023,2023-09,750,550,26.7,10-30%,Mid (500-1500),176,4699,0,Not Rated,,,,,
Speedo Endurance10+Raceback Solid Women's,Speedo,Clothing,Chennai,20-10-2023,2023-10,1699,1699,0,0-10%,Premium (1500-5000),359,0,0,Not Rated,,,,,
ZEVA Coffee/Tea s-27 Ceramic Mug,ZEVA,Kitchen & Dining,Bengaluru,25-11-2023,2023-11,999,475,52.5,50%+,Mid (500-1500),489,25673,0,Not Rated,,,,,
G&G Minion It Was't Me Ceramic Mug,G&G,Kitchen & Dining,Chennai,16-06-2023,2023-06,299,199,33.4,30-50%,Budget (<500),152,5077,0,Not Rated,,,,,
"Red Peach Casual Printed Women's, Girl's Kurti",Red Peach,Clothing,Chennai,23-12-2023,2023-12,4999,1199,76,50%+,Premium (1500-5000),37,2812,0,Not Rated,,,,,
AM Creation Magic  Ceramic Mug,AM Creation,Kitchen & Dining,Mumbai,24-12-2023,2023-12,499,299,40.1,30-50%,Budget (<500),187,7499,0,Not Rated,,,,,
SHOP FRENZY Women's Pyjama,SHOP FRENZY,Clothing,Chennai,23-09-2023,2023-09,999,271,72.9,50%+,Mid (500-1500),83,6051,0,Not Rated,,,,,
Fabpoppy Women's Pyjama,Fabpoppy,Clothing,Delhi,01-09-2023,2023-09,799,365,54.3,50%+,Mid (500-1500),353,19168,0,Not Rated,,,,,
Manirathnum Manirathnum Garnet & Peridot Gemstone Silver Ring Sterling Silver Garnet Brass NA K Ring,Manirathnum,Jewellery,Chennai,12-09-2023,2023-09,875,375,57.1,50%+,Mid (500-1500),293,16730,0,Not Rated,,,,,
Manirathnum Ruby Gemstone Silver Ring Sterling Silver Ruby Brass NA K Ring,Manirathnum,Jewellery,Pune,28-10-2023,2023-10,1250,750,40,30-50%,Mid (500-1500),225,9000,0,Not Rated,,,,,
Manirathnum Mix Gemstone Gemstone Silver Ring Sterling Silver NA Brass NA K Ring,Manirathnum,Jewellery,Mumbai,14-12-2023,2023-12,900,400,55.6,50%+,Mid (500-1500),158,8785,0,Not Rated,,,,,
Manirathnum Manirathnum Hematite Gemstone Silver Ring Sterling Silver NA Brass NA K Ring,Manirathnum,Jewellery,Chennai,03-12-2023,2023-12,750,250,66.7,50%+,Mid (500-1500),109,7270,0,Not Rated,,,,,
Manirathnum Pearl Gemstone Silver Ring Sterling Silver Pearl Brass NA K Ring,Manirathnum,Jewellery,Bengaluru,16-07-2023,2023-07,950,450,52.6,50%+,Mid (500-1500),328,17253,0,Not Rated,,,,,
Manirathnum Manirathnum Black Star Gemstone Silver Ring Sterling Silver NA Brass NA K Ring,Manirathnum,Jewellery,Pune,08-07-2023,2023-07,1100,600,45.5,30-50%,Mid (500-1500),100,4550,0,Not Rated,,,,,
Kelvinator 190 L Direct Cool Single Door Refrigerator,Kelvinator,Home & Kitchen,Chennai,21-08-2023,2023-08,13500,13500,0,0-10%,Luxury (5000+),61,0,0,Not Rated,,,,,
BnC Â Universal 3 in 1 Cell Phone Camera Lens Mobile Phone Lens,BnC,Mobiles & Accessories,Delhi,05-07-2023,2023-07,1599,494,69.1,50%+,Premium (1500-5000),311,21490,0,Not Rated,,,,,
Tupperware Captain America 2 Containers Lunch Box,Tupperware,Toys & School Supplies,Delhi,20-11-2023,2023-11,560,459,18,10-30%,Mid (500-1500),356,6408,0,Not Rated,,,,,
Anshuhandicrafts ASHCF125 Showpiece  -  13.97 cm,Anshuhandicrafts,Home Decor & Festive Needs,Bengaluru,19-10-2023,2023-10,1199,698,41.8,30-50%,Mid (500-1500),81,3386,0,Not Rated,,,,,
Disney Frozen Mini Toddler Figurine Anna Fever,Disney,Toys & School Supplies,Pune,06-08-2023,2023-08,299,299,0,0-10%,Budget (<500),337,0,0,Not Rated,,,,,
Sitare Goddess Durga 24ct Gold Plated Showpiece  -  5.5 cm,Sitare,Home Decor & Festive Needs,Bengaluru,14-10-2023,2023-10,999,449,55.1,50%+,Mid (500-1500),48,2645,0,Not Rated,,,,,
Eplant ASD23 Seed,Eplant,Tools & Hardware,Delhi,04-09-2023,2023-09,575,350,39.1,30-50%,Mid (500-1500),472,18455,0,Not Rated,,,,,
Finnexe Hyper Time 2 Containers Lunch Box,Finnexe,Toys & School Supplies,Delhi,25-10-2023,2023-10,300,150,50,30-50%,Budget (<500),46,2300,0,Not Rated,,,,,
"TimberTaste 12"" Chatri Ganesha Showpiece  -  30 cm",TimberTaste,Home Decor & Festive Needs,Delhi,04-12-2023,2023-12,4500,3200,28.9,10-30%,Premium (1500-5000),225,6503,0,Not Rated,,,,,
Manirathnum Green Onyx Gemstone Silver Ring Sterling Silver Onyx Brass NA K Ring,Manirathnum,Jewellery,Delhi,24-08-2023,2023-08,1025,525,48.8,30-50%,Mid (500-1500),77,3758,0,Not Rated,,,,,
TRESemme Naturals Vibrantly Smooth Shampoo,TRESemme,Baby Care,Chennai,18-04-2023,2023-04,2393,2063,13.8,10-30%,Premium (1500-5000),283,3905,0,Not Rated,,,,,
SportsHouse Radium Lord Ganesha Showpiece  -  19 cm,SportsHouse,Home Decor & Festive Needs,Pune,09-09-2023,2023-09,699,499,28.6,10-30%,Mid (500-1500),493,14100,0,Not Rated,,,,,
krishna art Showpiece  -  7.62 cm,krishna art,Home Decor & Festive Needs,Delhi,09-12-2023,2023-12,899,249,72.3,50%+,Mid (500-1500),342,24727,0,Not Rated,,,,,
Finnexe Hungry kya 3 Containers Lunch Box,Finnexe,Toys & School Supplies,Pune,02-08-2023,2023-08,300,150,50,30-50%,Budget (<500),83,4150,0,Not Rated,,,,,
"NOVA Professional Hair NS216 Trimmer, Clipper, Shaver For Men",NOVA,Health & Personal Care Appliances,Delhi,04-09-2023,2023-09,1199,247,79.4,50%+,Mid (500-1500),109,8655,3.6,Rated,,,,,
Avalon Organics Bath And Shower Gel,Avalon Organics,Baby Care,Hyderabad,27-08-2023,2023-08,2434,1248,48.7,30-50%,Premium (1500-5000),487,23717,0,Not Rated,,,,,
Anshuhandicrafts ASHCF133 Showpiece  -  6.35 cm,Anshuhandicrafts,Home Decor & Festive Needs,Bengaluru,15-12-2023,2023-12,899,499,44.5,30-50%,Mid (500-1500),403,17934,0,Not Rated,,,,,
Disney Frozen Mini Toddler Figurine,Disney,Toys & School Supplies,Hyderabad,18-04-2023,2023-04,299,299,0,0-10%,Budget (<500),189,0,0,Not Rated,,,,,
Manirathnum Blue Topaz Gemstone Silver Ring Sterling Silver Topaz Brass NA K Ring,Manirathnum,Jewellery,Chennai,28-12-2023,2023-12,850,350,58.8,50%+,Mid (500-1500),35,2058,0,Not Rated,,,,,
Manirathnum Smoky Quartz Gemstone Silver Ring Sterling Silver Quartz Brass NA K Ring,Manirathnum,Jewellery,Mumbai,11-06-2023,2023-06,775,275,64.5,50%+,Mid (500-1500),449,28961,0,Not Rated,,,,,
Manirathnum Manirathnum silver Gemstone Silver Ring Sterling Silver NA Brass NA K Ring,Manirathnum,Jewellery,Bengaluru,11-08-2023,2023-08,850,350,58.8,50%+,Mid (500-1500),37,2176,0,Not Rated,,,,,
Manirathnum Manirathnum Tourquise Original Gemstone Silver Ring Sterling Silver Turquoise Brass NA K Ring,Manirathnum,Jewellery,Mumbai,21-07-2023,2023-07,900,400,55.6,50%+,Mid (500-1500),125,6950,0,Not Rated,,,,,
Balaji Art Lord Ganesha Pretty Pooja Idol - 14 cm Showpiece  -  14 cm,Balaji Art,Home Decor & Festive Needs,Delhi,10-09-2023,2023-09,1199,539,55,50%+,Mid (500-1500),75,4125,0,Not Rated,,,,,
Disney Frozen Mini Toddler Figurine Anna,Disney,Toys & School Supplies,Hyderabad,25-08-2023,2023-08,299,299,0,0-10%,Budget (<500),310,0,0,Not Rated,,,,,
L Oreal Eversleek Sulfate - Free Smoothing System Intense Smoothing Shampoo,L Oreal,Baby Care,Chennai,04-05-2023,2023-05,4971,1365,72.5,50%+,Premium (1500-5000),392,28420,0,Not Rated,,,,,
Manirathnum Manirathnum Black Star Gemstone Silver Ring Sterling Silver NA Brass NA K Ring,Manirathnum,Jewellery,Chennai,03-10-2023,2023-10,975,475,51.3,50%+,Mid (500-1500),86,4412,0,Not Rated,,,,,
SportsHouse makhan chor krishna Radium Showpiece  -  23 cm,SportsHouse,Home Decor & Festive Needs,Mumbai,05-12-2023,2023-12,799,570,28.7,10-30%,Mid (500-1500),465,13346,0,Not Rated,,,,,
SportsHouse Lord Krishna Makhan Chor Radium Showpiece  -  19 cm,SportsHouse,Home Decor & Festive Needs,Pune,14-12-2023,2023-12,999,799,20,10-30%,Mid (500-1500),171,3420,0,Not Rated,,,,,
Khaan Saab Editions Woven Sherwani,Khaan Saab Editions,Clothing,Delhi,14-07-2023,2023-07,14999,6999,53.3,50%+,Luxury (5000+),375,19988,0,Not Rated,,,,,
CTW Ganpati Bapa Moriya Statue Showpiece  -  12 cm,CTW,Home Decor & Festive Needs,Chennai,20-07-2023,2023-07,1100,299,72.8,50%+,Mid (500-1500),255,18564,0,Not Rated,,,,,
SKI LIC RECESS GIFT SET PINKYELLOW01 2 Containers Lunch Box,SKI,Toys & School Supplies,Chennai,16-06-2023,2023-06,299,239,20.1,10-30%,Budget (<500),79,1588,0,Not Rated,,,,,
Disney Frozen Mini Toddler Figurine Sparkle Elsa,Disney,Toys & School Supplies,Delhi,25-06-2023,2023-06,299,299,0,0-10%,Budget (<500),324,0,0,Not Rated,,,,,
Manirathnum Pearl Gemstone Silver Ring Sterling Silver Pearl Brass NA K Ring,Manirathnum,Jewellery,Mumbai,04-12-2023,2023-12,750,250,66.7,50%+,Mid (500-1500),177,11806,0,Not Rated,,,,,
Manirathnum Manirathnum Garnet Gemstone Silver Ring Sterling Silver Garnet Brass NA K Ring,Manirathnum,Jewellery,Hyderabad,02-07-2023,2023-07,975,475,51.3,50%+,Mid (500-1500),283,14518,0,Not Rated,,,,,
"Astrodidi Gomati Chakra (21 Pieces) for Brings Prosperity, Happiness, Good Health & Wealth, Protect Children from evil effects and increasing your Spirituality Showpiece  -  2 cm",Astrodidi,Home Decor & Festive Needs,Chennai,23-05-2023,2023-05,700,349,50.1,50%+,Mid (500-1500),308,15431,0,Not Rated,,,,,
Manirathnum Star Diopside Gemstone Gemstone Silver Ring Sterling Silver NA Brass NA K Ring,Manirathnum,Jewellery,Chennai,12-08-2023,2023-08,1050,550,47.6,30-50%,Mid (500-1500),357,16993,0,Not Rated,,,,,
Himmlisch AAD0487 Car Armrest,Himmlisch,Automotive,Mumbai,13-08-2023,2023-08,1799,999,44.5,30-50%,Premium (1500-5000),301,13395,0,Not Rated,,,,,
"IndiWeaves Regular Fit Men's Linen White, Black Trousers",IndiWeaves,Clothing,Chennai,06-11-2023,2023-11,4198,2099,50,30-50%,Premium (1500-5000),323,16150,0,Not Rated,,,,,
"JJ Jonex HIGH QUALITY SMASH Volleyball -   Size: 4,  Diameter: 20 cm",JJ Jonex,Sports & Fitness,Hyderabad,12-07-2023,2023-07,510,469,8,0-10%,Mid (500-1500),373,2984,0,Not Rated,,,,,
"IndiWeaves Regular Fit Men's Linen Beige, Blue Trousers",IndiWeaves,Clothing,Hyderabad,12-08-2023,2023-08,4198,2099,50,30-50%,Premium (1500-5000),23,1150,0,Not Rated,,,,,
Himmlisch AAD0513 Car Armrest,Himmlisch,Automotive,Chennai,26-08-2023,2023-08,1799,999,44.5,30-50%,Premium (1500-5000),345,15353,0,Not Rated,,,,,
nogaiya Pendants Ceiling Lamp,nogaiya,Home Decor & Festive Needs,Pune,08-09-2023,2023-09,3500,1400,60,50%+,Premium (1500-5000),177,10620,0,Not Rated,,,,,
Via Flowers Llp Mirror VC89564 8 GB  Pen Drive,Via Flowers Llp,Computers,Hyderabad,11-10-2023,2023-10,1299,499,61.6,50%+,Mid (500-1500),116,7146,0,Not Rated,,,,,
"Hi Art Black, Red Leatherite Car Pillow Cushion for Universal For Car",Hi Art,Automotive,Pune,05-11-2023,2023-11,2389,1298,45.7,30-50%,Premium (1500-5000),68,3108,0,Not Rated,,,,,
Data cable HDTV 15mtr VGA Cable,Data cable,Gaming,Pune,24-06-2023,2023-06,700,600,14.3,10-30%,Mid (500-1500),370,5291,0,Not Rated,,,,,
Data cable HDTV 20mtr VGA Cable,Data cable,Gaming,Pune,03-12-2023,2023-12,1000,900,10,0-10%,Mid (500-1500),96,960,0,Not Rated,,,,,
Foot Candy Girls Sandals,Foot Candy,Footwear,Chennai,03-06-2023,2023-06,1349,799,40.8,30-50%,Mid (500-1500),419,17095,0,Not Rated,,,,,
SMART TRADERS Girls Wedges,SMART TRADERS,Footwear,Hyderabad,15-05-2023,2023-05,999,470,53,50%+,Mid (500-1500),406,21518,0,Not Rated,,,,,
Foot Candy Girls Sandals,Foot Candy,Footwear,Pune,10-07-2023,2023-07,1349,799,40.8,30-50%,Mid (500-1500),96,3917,0,Not Rated,,,,,
"Koncepts Cotton Medium Door Mat Mat, Door mat, Bathmat, room mat, rug, mats, bathroom mat, cotton mat, digital print mat, digital mat",Koncepts,Home Furnishing,Hyderabad,03-10-2023,2023-10,249,199,20.1,10-30%,Budget (<500),412,8281,0,Not Rated,,,,,
ManeKo Blue Microfibre Drying & Cleaning Vehicle Washing Cloth,ManeKo,Automotive,Bengaluru,20-09-2023,2023-09,325,199,38.8,30-50%,Budget (<500),22,854,0,Not Rated,,,,,
"Koncepts Cotton Medium Door Mat Mat, Door mat, Bathmat, room mat, rug, mats, bathroom mat, cotton mat, digital print mat, digital mat",Koncepts,Home Furnishing,Pune,23-09-2023,2023-09,299,199,33.4,30-50%,Budget (<500),157,5244,0,Not Rated,,,,,
ELITE STATUES Showpiece  -  20 cm,ELITE STATUES,Home Decor & Festive Needs,Mumbai,03-10-2023,2023-10,6999,3499,50,30-50%,Luxury (5000+),76,3800,0,Not Rated,,,,,
Foot Candy Girls Sandals,Foot Candy,Footwear,Hyderabad,23-04-2023,2023-04,1349,799,40.8,30-50%,Mid (500-1500),447,18238,0,Not Rated,,,,,
Foot Candy Girls Sandals,Foot Candy,Footwear,Delhi,21-04-2023,2023-04,1499,899,40,30-50%,Mid (500-1500),10,400,0,Not Rated,,,,,
SMART TRADERS Girls Sandals,SMART TRADERS,Footwear,Delhi,02-07-2023,2023-07,999,470,53,50%+,Mid (500-1500),43,2279,0,Not Rated,,,,,
Foot Candy Girls Sandals,Foot Candy,Footwear,Pune,28-04-2023,2023-04,1349,799,40.8,30-50%,Mid (500-1500),170,6936,0,Not Rated,,,,,
Foot Candy Girls Sandals,Foot Candy,Footwear,Bengaluru,08-08-2023,2023-08,1499,899,40,30-50%,Mid (500-1500),283,11320,0,Not Rated,,,,,
ManeKo Red Microfibre Drying & Cleaning (Pack of 3) Vehicle Washing Cloth,ManeKo,Automotive,Hyderabad,28-06-2023,2023-06,699,375,46.4,30-50%,Mid (500-1500),77,3573,0,Not Rated,,,,,
AJ Dezines Boy's Kurta and Pyjama Set,AJ Dezines,Clothing,Bengaluru,04-11-2023,2023-11,1999,899,55,50%+,Premium (1500-5000),131,7205,0,Not Rated,,,,,
"AJ Dezines Boy's Kurta, Waistcoat and Pyjama Set",AJ Dezines,Clothing,Mumbai,04-08-2023,2023-08,2799,1399,50,30-50%,Premium (1500-5000),72,3600,0,Not Rated,,,,,
Mod-Inn Women Wedges,Mod-Inn,Footwear,Mumbai,06-06-2023,2023-06,1145,995,13.1,10-30%,Mid (500-1500),183,2397,0,Not Rated,,,,,
StyleStuffs AMEYMUG32 Ceramic Mug,StyleStuffs,Kitchen & Dining,Bengaluru,13-09-2023,2023-09,599,199,66.8,50%+,Mid (500-1500),312,20842,0,Not Rated,,,,,
StyleStuffs AMEYMUG30 Ceramic Mug,StyleStuffs,Kitchen & Dining,Bengaluru,17-12-2023,2023-12,599,199,66.8,50%+,Mid (500-1500),306,20441,0,Not Rated,,,,,
Mod-Inn Women Wedges,Mod-Inn,Footwear,Mumbai,10-10-2023,2023-10,1145,995,13.1,10-30%,Mid (500-1500),475,6223,0,Not Rated,,,,,
Roadster Men's Checkered Casual Grey Shirt,Roadster,Clothing,Chennai,24-07-2023,2023-07,1399,979,30,10-30%,Mid (500-1500),217,6510,0,Not Rated,,,,,
